balance,balance_frequency,purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,credit_limit,payments,prc_full_payment,tenure
57.49,1,785.96,402.12,0,1,0.82,1,3500,684.85,0.43,12
1209.61,1,874.68,874.68,2830.97,0.67,0,0.67,3500,4250.02,0.43,12
173.33,1,1301.44,384.64,0,0.92,0.58,0.75,4000,954.99,0.3,12
4972.11,1,2072.57,1210.37,0,1,0.08,1,4500,1497.32,0,12
19.31,1,334.8,334.8,0,1,0,1,5000,499.34,0.17,12
23.85,0.78,123.75,0,0,0.08,0.08,0,2500,339.53,0.33,12
3043.8,1,1410.95,139.98,1345.52,0.67,0.42,0.42,11500,834.23,0,12
539.58,0.82,0,0,2296.86,0,0,0,1200,2443.78,0.12,12
348.34,0.91,2799.9,1210.37,0,1,0.82,0.42,6000,4250.02,0.43,12
1635.96,1,0,0,158.92,0,0,0,1700,464.89,0,12
1083.38,1,9.9,9.9,0,0.14,0,0.14,1900,186.92,0,12
972.96,1,100,0,37.47,0.08,0.08,0,1000,318.23,0,12
1121.16,1,202.2,82.2,79.04,0.33,0.08,0.25,1200,380.4,0,12
1597.91,1,0,0,162.92,0,0,0,1800,548.42,0,12
1695.99,1,478.99,0,855.65,0.58,0.58,0,2000,2546.46,0.08,12
2521.09,1,2326.16,1210.37,0,1,0.75,1,3000,3983.24,0,12
109.7,1,1530.37,0,0,1,0.82,0,1200,1681.15,0.11,12
631.86,0.78,75.25,75.25,0,0.33,0,0.33,1200,1458.64,0,12
98.25,1,1021.24,1021.24,0,1,0,1,3000,1080.28,0.43,12
3347.23,1,480,480,1760.15,0.83,0,0.75,3500,1265.61,0,12
173.23,0.78,1555.85,0,0,0.08,0.08,0,1500,4250.02,0,12
5040.84,1,0,0,2830.97,0,0,0,10500,1782.28,0,12
1299.55,1,0,0,2830.97,0,0,0,2500,2084.11,0.17,12
10.29,0.78,324,324,0,0.75,0,0.75,1500,555.12,0,12
23.08,0.78,447.96,447.96,0,1,0,1,1500,287.05,0.08,12
553.25,0.78,0,0,975.66,0,0,0,1800,1098.76,0,12
52.51,0.82,0,0,682.16,0,0,0,3000,1011.12,0.14,12
63.52,1,145.7,0,493.12,0.09,0.09,0,1500,607.55,0,12
1608.16,1,1130.6,0,682.53,1,0.82,0,2500,1152.86,0,12
51.58,1,384.89,264.89,0,0.67,0.08,0.58,6000,213.52,0.22,12
160.49,1,897.45,0,0,0.67,0.67,0,1200,607,0,12
915.86,1,275.41,0,0,0.14,0.14,0,1200,1268.4,0.14,12
32.81,0.78,304,304,0,0.67,0,0.58,3000,364.32,0.43,12
2033.51,1,2274.46,924.01,0,1,0.17,1,6000,1080.05,0,12
2325.37,1,0,0,327.66,0,0,0,2500,679.53,0,12
20.5,0.82,53.36,53.36,0,0.25,0,0.17,2500,88.9,0,12
1991.28,1,56.7,0,1159.17,0.08,0.08,0,3000,534.72,0,12
5040.84,1,2435.09,1210.37,2830.97,0.92,0.08,0.92,7500,1298.31,0,12
1016.71,1,0,0,128.83,0,0,0,4000,430.14,0,12
76.1,0.91,71.22,71.22,0,0.25,0,0.25,1500,216.06,0,12
44.35,0.78,1144.35,66.9,0,0.42,0.42,0.17,500,1618.48,0.43,12
1690.24,1,0,0,272.68,0,0,0,3000,547.69,0,12
1438.96,1,242.01,120,36.89,0.42,0.08,0.33,1500,318.52,0,12
1508.13,0.78,0,0,2418.32,0,0,0,2500,379.85,0,12
1655.67,1,281.3,170,531.57,0.5,0.25,0.25,2000,356.44,0,12
1654.8,0.91,2530.48,1210.37,881.05,0.75,0.5,0.67,2500,1294.56,0,12
3381.94,1,0,0,2018.86,0,0,0,4500,963.11,0,12
5.12,0.78,50.2,0,0,0.17,0.17,0,1000,200.96,0.33,12
5040.84,1,169.67,0,2830.97,0.08,0.08,0,6000,4250.02,0,12
4487.99,1,1654.94,1190.44,2132.81,1,0.42,1,7500,1570.05,0,12
300.82,1,0,0,1983.9,0,0,0,3000,319.72,0,12
14.07,1,39,39,0,0.17,0,0.17,1500,98.95,0,12
544.31,1,111.8,0,912.81,0.08,0.08,0,1200,135.42,0,12
2716.49,1,2799.9,1210.37,0,1,0.75,1,8500,2369.63,0,12
1243.25,1,1680,1210.37,0,1,0,1,4500,1105.14,0,12
1452.22,1,1500,1210.37,0,1,0,1,4500,3686.8,0,12
512.01,1,2799.9,1210.37,0,1,0.42,1,6000,3827.94,0.42,12
1088.94,1,724.98,633.05,0,1,0.08,1,1000,902.61,0,12
412.39,1,0,0,125.63,0,0,0,1500,1543.56,0.08,12
1474.99,0.82,2799.9,1210.37,0,1,0.67,1,4000,4250.02,0,12
28.49,0.78,130.26,130.26,0,0.5,0,0.5,2500,325.97,0,12
2182.91,1,0,0,210.6,0,0,0,2500,586.8,0,12
812.84,0.88,1160.09,228,2830.97,0.88,0.38,0.5,2000,4250.02,0.2,12
823,1,432,432,0,1,0,1,1500,212.33,0,12
40.64,1,441.23,441.23,0,0.92,0,0.83,5000,379.01,0.43,12
104.96,1,35.74,35.74,0,0.17,0,0.17,1500,71.59,0,12
605.74,1,119,0,0,0.08,0.08,0,1800,253.06,0,12
777.85,0.78,0,0,1820.14,0,0,0,2000,89.74,0,12
1696.47,1,219.07,0,1237.45,0.33,0.33,0,1800,1251.5,0,12
65.7,0.78,528.06,400,0,0.5,0.08,0.33,1800,509.59,0.43,12
4364.38,1,2799.9,1210.37,1105.74,1,0.08,1,4000,2611.6,0,12
6.79,0.78,2634.37,860.97,0,0.33,0.33,0.33,4000,4144.71,0,12
63.05,1,766.56,591.56,0,0.83,0.08,0.67,2900,777.89,0.43,12
3895.68,1,144.77,64.78,2830.97,0.33,0.08,0.17,10000,4250.02,0,12
1477.96,1,349.25,349.25,0,0.92,0,0.83,1500,528.62,0,12
900.24,1,1674.32,473.62,0,1,0.8,0.9,1500,66.61,0,12
234.17,0.78,819.15,45,0,0.25,0.17,0.08,5000,1077.23,0,12
31.74,0.78,465.5,513,0,0.25,0,0.17,2500,767.46,0,12
701.02,1,19.96,0,153.6,0.08,0.08,0,3500,218.85,0,12
3560.98,1,2799.9,900.25,283.7,1,0.33,1,5000,854.45,0,12
292.89,0.78,426,426,2047.3,0.33,0,0.22,2500,2212.22,0.4,12
37.76,1,398.64,398.64,0,1,0,1,2500,429.59,0.43,12
5040.84,1,0,0,1423.44,0,0,0,6000,1422.89,0,12
61.08,1,729.6,729.6,0,1,0,1,2500,733.04,0.43,12
2989.56,1,0,0,2830.97,0,0,0,6000,894.94,0,12
29.36,0.78,520.3,95.8,0,0.5,0.08,0.33,4000,381.23,0.18,12
1396.41,1,312.66,108.66,280.93,0.25,0.17,0.08,1800,594.16,0,12
82.9,0.78,430.43,430.43,0,0.5,0,0.42,2500,315.08,0.08,12
736.74,1,1171.5,167.96,0,0.75,0.75,0.33,4000,2092.54,0,12
179.36,1,497.15,0,0,0.42,0.42,0,1200,291.12,0,12
55.04,1,571.52,571.52,0,1,0,1,3000,596.55,0.43,12
2.61,0.78,43.08,0,0,0.14,0.14,0,300,143.82,0,12
2303.27,1,740.73,415.85,2830.97,0.58,0.25,0.33,5000,3241.1,0,12
1778.04,1,449,0,0,0.42,0.42,0,3500,429.54,0,12
1806.56,1,235.9,188.9,1292.93,0.83,0.08,0.75,2000,746.99,0,12
895.31,1,0,0,59.23,0,0,0,1000,304.93,0,12
80.61,1,1638.3,1210.37,0,1,0,1,6000,1589.71,0.2,12
92.26,0.78,666.68,666.68,0,0.33,0,0.33,900,2510.56,0,12
1647.86,1,1510,1210.37,2830.97,0.83,0,0.83,3500,3927.02,0.08,12
1188.65,1,822.96,666.96,0,0.5,0.17,0.42,1200,801.26,0,12
1060.27,1,404.24,0,0,0.08,0.08,0,1500,1024.73,0,12
92.88,1,922.74,922.74,0,1,0,1,3000,897.05,0.43,12
1586.13,1,185,0,412.31,0.08,0.08,0,2500,547.77,0,12
974.13,1,482.8,159.82,0,1,0.25,1,4500,567.68,0,12
2465.68,1,467.7,0,934.71,0.42,0.42,0,3000,784.23,0,12
1038.47,1,264.8,264.8,0,0.42,0,0.33,1000,418.81,0,12
98.04,1,258.36,258.36,0,0.86,0,0.71,1500,146.07,0,12
177.55,0.78,66.25,66.25,0,0.42,0,0.42,2500,2283.64,0,12
1728.95,1,148,0,2830.97,0.08,0.08,0,6100,2441.61,0,12
947.22,1,0,0,648.55,0,0,0,6500,2415.83,0,12
528.92,1,647.69,164.1,0,0.67,0.25,0.33,1000,390.7,0,12
156.72,1,1776.76,1210.37,0,1,0,0.92,9600,1339.3,0.43,12
1250.53,1,2576.81,0,599.54,0.58,0.58,0,3750,3811.57,0.09,12
3559.63,1,2799.9,670.52,0,0.67,0.67,0.33,7000,2785.06,0,12
4.77,0.78,32.22,32.22,0,0.08,0,0.08,6000,185.23,0.43,12
1928.13,1,2133.15,860.6,887.28,1,0.58,0.92,5900,971.93,0,12
462.92,1,2799.9,1210.37,0,1,0.42,1,3000,3581.05,0.17,12
339.04,1,345.66,300.01,0,0.75,0.08,0.75,1000,102.01,0,12
1532.11,1,1478.98,544.38,0,0.92,0.25,0.83,3000,1016.51,0,12
65.65,1,480,480,0,0.75,0,0.67,1400,444.5,0.43,12
1386.95,1,227.56,50,960.59,0.08,0.08,0.08,3000,319.35,0,12
497.51,1,569.94,428.54,1297.08,0.75,0.17,0.58,2900,770.28,0,12
1817.15,1,596.5,596.5,1736.76,0.83,0,0.83,3000,891.64,0,12
57.08,0.78,698.44,603.3,0,0.67,0.17,0.5,6000,525.9,0.43,12
1821.04,1,166.38,50,1682.6,0.4,0.2,0.2,5000,3388.9,0,12
988.75,1,0,0,2830.97,0,0,0,5000,4250.02,0.2,12
1842.12,1,83.31,83.31,0,0.08,0,0.08,2000,603.3,0,12
1210.31,1,182.28,0,216.29,0.25,0.25,0,1300,512.66,0,12
477.45,1,71.48,0,0,0.08,0.08,0,700,322.36,0,12
14.01,0.82,165.09,165.09,0,0.75,0,0.75,5000,218.9,0.43,12
1308.13,1,102.75,102.75,0,0.83,0,0.75,3000,865.74,0,12
1082.65,1,343.22,0,0,0.25,0.25,0,1200,510.92,0,12
1055.99,1,1482.18,0,0,0.33,0.33,0,1500,1418.62,0,12
1060.39,1,0,0,1475.86,0,0,0,2000,407.36,0,12
559.73,1,0,0,299.52,0,0,0,800,455.38,0,12
150.35,1,1039.92,1039.92,0,1,0,1,1000,984.16,0.2,12
1347.51,1,0,0,547.39,0,0,0,1500,263.43,0,12
856.62,0.9,0,0,18.12,0,0,0,900,220.19,0,12
915.93,1,45.65,0,0,0.08,0.08,0,1000,224.6,0,12
1425.61,1,103,0,0,0.17,0.17,0,1500,590.37,0,12
7.32,0.78,107,0,0,0.08,0.08,0,4000,588.02,0,12
258.84,1,831.6,831.6,0,1,0,1,2500,366.15,0,12
114.81,1,675,675,0,0.67,0,0.67,1000,671.28,0.08,12
25.58,1,225,225,0,1,0,1,2700,232.65,0.42,12
1139.65,1,0,0,73.88,0,0,0,1200,298.18,0,12
5040.84,1,999.97,192.26,1960.37,0.75,0.42,0.42,7500,4114.6,0,12
1251.27,1,494.04,494.04,0,0.73,0,0.73,1000,179.37,0,12
155.68,0.82,990.33,0,0,0.33,0.33,0,4000,1006.56,0.18,12
28.18,0.91,208.6,208.6,0,0.83,0,0.75,1000,186.56,0.38,12
1118.72,1,0,0,1963.81,0,0,0,2000,193.31,0,12
2347.49,1,0,0,1957.75,0,0,0,2950,3781.99,0,12
900.29,0.91,0,0,1103.83,0,0,0,1400,190.33,0,12
3447.52,1,2799.9,1210.37,2307.78,1,0.75,1,5000,4250.02,0,12
424.99,0.78,1200,0,0,0.12,0.12,0,1200,57.27,0,12
30.96,0.78,426.25,653.55,0,0.5,0,0.5,1200,460.81,0,12
2284.32,1,239.26,239.26,2794.72,0.75,0,0.75,3000,1918.75,0,12
3695.63,1,0,0,2438.71,0,0,0,4000,973.16,0,12
14.48,0.78,134.6,134.6,0,0.57,0,0.43,3000,155.85,0.43,12
1722.48,1,115.91,70.26,146.61,0.5,0.08,0.5,1900,442.94,0,12
202.33,0.89,1800,1210.37,0,0.89,0,0.89,1000,1502.6,0.43,12
7.17,0.78,62,62,0,0.17,0,0.08,3000,132.64,0.14,12
1575.79,1,2799.9,1210.37,448.17,0.9,0.5,0.6,2100,2345.32,0.1,12
489.34,1,1446.44,353.2,0,0.73,0.36,0.64,3500,1223.22,0,12
665.29,1,0,0,18.77,0,0,0,700,45.65,0,12
11.14,0.78,200,200,0,0.5,0,0.42,3000,338.52,0.43,12
1708.51,1,0,0,236.44,0,0,0,2000,702.21,0,12
119.37,0.91,339.11,12.41,87.55,0.42,0.5,0.08,6500,107.2,0,12
255.85,0.91,311.8,311.8,0,0.67,0,0.67,2500,709.24,0,12
499.75,1,468.6,468.6,0,0.83,0,0.75,1200,1092.98,0.08,12
5040.84,1,0,0,2830.97,0,0,0,9000,3335.3,0,12
4619.5,1,1870.8,722.05,0,0.5,0.17,0.42,5000,2296.4,0,12
77.65,1,473.62,133.14,1260.28,0.5,0.25,0.17,1800,1572.11,0.08,12
1906.55,1,1244.37,1160.84,0,0.83,0.08,0.83,1800,1182.13,0,12
0.7,0.78,963.9,356.62,0,0.5,0.08,0.5,3000,1502.66,0,12
71.56,0.78,650,0,0,0.08,0.08,0,2500,3804.78,0,12
103.62,0.91,351.5,351.5,0,0.5,0,0.42,3000,350.62,0.11,12
3.76,0.78,45,45,0,0.08,0,0.08,3000,1895.8,0,12
847.35,1,295.83,295.83,988.91,1,0,0.89,1000,70.78,0.14,12
711.92,0.82,197.21,0,0,0.08,0.08,0,1500,1781.47,0.1,12
11.64,0.78,167.22,167.22,0,0.42,0,0.42,4000,167.75,0.36,12
770.64,0.82,0,0,1615.03,0,0,0,1500,809.37,0,12
300.12,1,2799.9,805.06,0,1,0.82,0.58,800,2501.68,0.43,12
16.84,0.78,30.57,30.57,0,0.08,0,0.08,4000,501.66,0,12
43.63,1,385.76,385.76,0,1,0,1,5000,391.23,0.43,12
190.06,1,501.88,476.88,0,1,0.08,1,2000,493.98,0,12
1806.85,1,0,0,2830.97,0,0,0,6000,587.55,0,12
1151.7,1,541.75,0,0,0.25,0.25,0,1800,2140.93,0,12
251.27,0.78,1861.74,0,0,0.25,0.25,0,3000,195.74,0,12
599.12,1,947.07,132,508.48,0.67,0.58,0.42,3000,1654.59,0,12
5040.84,1,0,0,2830.97,0,0,0,10500,1351.73,0,12
230.34,0.78,2219.39,1210.37,0,1,0.33,0.92,2000,1044.26,0,12
126.95,1,1086.26,1086.26,0,1,0,1,4500,981.01,0.43,12
1456.53,0.91,210.09,81.69,1785.87,0.36,0.36,0.27,2000,423.1,0,12
553.53,1,1682.36,242.22,0,0.67,0.33,0.42,1900,677.97,0,12
128.98,1,237,237,0,1,0,0.92,5000,192.68,0,12
931.83,0.78,0,0,2830.97,0,0,0,3500,2995.21,0.25,12
1091.74,1,729.47,162.95,0,0.75,0.58,0.17,1500,2118.67,0.08,12
694.41,1,80,80,0,0.17,0,0.17,5000,767.02,0,12
2007.96,1,2542.75,1210.37,0,1,0.25,1,7000,4250.02,0.08,12
34.6,0.78,359.5,359.5,0,0.42,0,0.42,5000,449.72,0.43,12
315.13,0.9,1890.09,876.79,0,0.9,0.5,0.8,4000,1548.95,0.14,12
5040.84,1,334.9,334.9,2830.97,1,0,0.92,10000,2029.43,0,12
1458.12,1,1050.6,0,358.88,0.58,0.58,0,1500,1232.66,0,12
15.49,0.78,84,84,0,0.17,0,0.17,5000,178.18,0.27,12
1179.4,0.88,0,0,1394,0,0,0,1500,128.88,0,12
1593.47,1,0,0,1889.34,0,0,0,2000,173.72,0,12
58.56,0.88,319.34,0,274,0.12,0.12,0,1200,353.92,0,12
1174.66,0.78,1158.02,832.5,1635.17,0.42,0.17,0.33,2000,499.79,0,12
6.96,0.78,80.43,80.43,0,0.27,0,0.18,1000,140.96,0.43,12
162.05,1,1768.05,1210.37,0,1,0,1,5000,1668.05,0.43,12
1108.32,1,480.7,480.7,2830.97,0.91,0,0.91,2500,2884.21,0.18,12
1343.94,1,0,0,38.53,0,0,0,1500,284.32,0,12
1098.52,1,285.24,285.24,0,0.5,0,0.5,1200,554.29,0,12
23.44,1,329.86,172.86,0,0.92,0.08,0.92,5000,187.26,0.43,12
5040.84,1,0,0,2830.97,0,0,0,9000,2760.88,0,12
25.26,0.78,366.66,366.66,0,0.17,0,0.08,500,1073.06,0.43,12
10.8,0.78,70,70,0,0.4,0,0.3,1200,45.21,0,12
72.58,0.78,0,0,907.96,0,0,0,1000,2988.43,0,12
1259.18,1,99.77,45.64,0,0.17,0.17,0.08,1500,643.17,0,12
133.72,0.82,1499.94,1210.37,0,0.75,0,0.67,5000,1353.49,0.43,12
592.47,1,2799.9,1210.37,0,0.92,0,1,6000,4250.02,0.43,12
4338.88,0.89,0,0,2830.97,0,0,0,6000,217.06,0,12
1337.11,1,466.67,466.67,0,0.5,0,0.42,1500,555.68,0,12
32.38,0.82,445.7,445.7,0,0.83,0,0.83,2500,563.72,0.43,12
340.01,1,2619.2,146.64,0,0.75,0.67,0.25,4000,2540.9,0.08,12
14.04,0.78,47.79,0,0,0.25,0.08,0,1200,62.18,0,12
2972.09,1,370.4,135,2830.97,0.33,0.25,0.25,8500,3078.1,0,12
1607.55,0.91,0,0,2830.97,0,0,0,2500,3636.68,0,12
988.41,1,637.97,592.32,38.32,1,0.08,1,1000,864.47,0,12
1154.24,1,102,0,98.32,0.17,0.17,0,1200,312.44,0,12
2230.48,0.86,0,0,2480.83,0,0,0,2500,391.31,0,12
826.69,1,19.88,0,869.25,0.08,0.08,0,900,1072.64,0.08,12
650.67,1,1059.26,135,0,0.83,0.82,0.25,1200,184.43,0,12
1.31,0.78,29.9,0,0,0.08,0.08,0,6000,38.72,0,12
56.73,1,268.68,268.68,0,1,0,1,3500,261.67,0.08,12
676.59,0.91,0,0,1830.8,0,0,0,2000,1858.71,0.12,12
92.12,0.86,499.98,499.98,0,0.86,0,0.71,1500,471.64,0.43,12
368.69,0.82,0,0,1587.75,0,0,0,2000,2115.93,0,12
1592.22,1,616.95,164.07,109.3,0.83,0.33,0.67,2000,522.17,0,12
9.15,0.78,126.6,126.6,0,0.5,0,0.42,2900,134.39,0,12
1296.65,1,0,0,148.52,0,0,0,1500,424.06,0,12
1256.46,1,1313,0,0,0.58,0.58,0,1200,1440.24,0,12
68.45,0.91,51.7,51.7,0,0.25,0,0.25,2500,145.63,0,12
82.78,0.78,431.28,0,0,0.08,0.08,0,3000,734.82,0,12
1362.52,1,62.25,62.25,56.64,0.08,0,0.08,1500,349.4,0,12
3520.62,0.9,1675.91,728.21,2830.97,0.9,0.2,0.8,10000,3148.05,0.12,12
1728.28,1,0,0,2552.87,0,0,0,2500,1028.31,0.08,12
1413.24,1,574.95,453.65,58.38,0.67,0.17,0.5,1500,963.8,0,12
4.33,0.78,73.17,73.17,0,0.3,0,0.3,2900,160.36,0,12
6.96,0.78,630.42,287.89,0,1,0.82,1,4000,671.28,0.1,12
93.98,0.91,389.44,389.44,0,0.73,0,0.73,2500,455.96,0.2,12
3457.72,1,229,0,2102.26,0.08,0.08,0,8000,3679.04,0,12
31.48,1,479.96,479.96,0,1,0,1,2500,431.59,0.43,12
1676.46,1,0,0,271.28,0,0,0,1800,788.25,0,12
8.77,0.78,0,0,78.26,0,0,0,1200,152.79,0.43,12
2135.74,1,1342.31,1100.56,1993.29,0.58,0.17,0.58,8000,4250.02,0.08,12
51.47,0.78,0,0,469.84,0,0,0,1000,2801.98,0.43,12
1579.87,1,2799.9,1210.37,2830.97,0.83,0.58,0.42,6500,3620.44,0.08,12
37.02,1,247.92,247.92,0,1,0,1,4000,227.87,0.33,12
344.02,1,1551.27,606.5,0,1,0.33,0.92,6500,1779.38,0,12
3029.39,1,71.99,71.99,2830.97,0.17,0,0.17,7500,887.34,0,12
212.62,0.78,172.61,0,0,0.17,0.17,0,7000,4250.02,0,12
1460.08,0.9,79.8,0,2830.97,0.1,0.1,0,2500,1967.37,0,12
837.63,1,0,0,867.93,0,0,0,1000,47.14,0,12
347.25,1,210.8,210.8,0,0.83,0,0.83,2500,193.96,0,12
721,0.91,547.46,90,455.54,0.91,0.64,0.45,900,315.92,0,12
42.85,1,381.2,381.2,0,0.92,0,0.92,2500,330.1,0.43,12
5040.84,1,1000,0,2830.97,0.33,0.33,0,6000,2686.36,0,12
1807.76,1,1666.2,1210.37,0,1,0,1,1500,1662.44,0,12
776.59,1,773.36,653.56,0,0.33,0.08,0.25,3000,1169.76,0,12
1026.22,1,0,0,452.18,0,0,0,1500,263.84,0,12
2702.52,1,229.25,229.25,2830.97,0.58,0,0.58,7500,1563.08,0,12
2629.28,1,0,0,2830.97,0,0,0,3500,1478.75,0,12
311.99,0.78,684.24,684.24,0,1,0,1,1000,2154.53,0,12
3270.44,1,848,0,0,0.17,0.17,0,4500,1143.62,0,12
832.77,1,416.76,416.76,0,0.58,0,0.58,1000,169.67,0,12
1157.01,1,0,0,476.71,0,0,0,1200,855.08,0,12
350.82,0.78,0,0,1056.46,0,0,0,1200,119.7,0,12
3558.14,1,2799.9,617.9,0,0.92,0.82,0.75,5000,1078.2,0,12
942.56,1,150,150,1066.6,0.33,0,0.25,1200,1445.63,0,12
51.47,0.78,1169,1169,0,1,0,1,1900,915.67,0.43,12
20.43,0.78,114,0,0,0.08,0.08,0,4000,520.6,0,12
4.05,0.78,35,35,0,0.17,0,0.17,7500,122.13,0.25,12
114.76,1,1067.5,216.9,0,0.7,0.5,0.2,4000,577.18,0.3,12
0.74,0.78,427.5,427.5,0,1,0,1,1500,443.01,0.11,12
98.94,0.78,1002,1002,0,0.33,0,0.25,1500,1863.92,0,12
2292.17,1,468.36,219.36,472.38,0.67,0.08,0.67,6000,1042.88,0,12
242.45,0.82,223.6,168,0,0.75,0.75,0.08,4500,1358.03,0.14,12
1575.33,1,0,0,1903.99,0,0,0,3500,628.81,0,12
990.46,1,0,0,18.72,0,0,0,1000,217.32,0,12
574.42,0.91,376.2,376.2,0,1,0,1,1500,1100.11,0,12
2545.71,1,2443.2,1210.37,0,0.83,0,0.83,6000,4250.02,0,12
234.36,0.78,668.27,668.27,0,0.58,0,0.5,4000,143.21,0,12
14,0.78,76,76,0,0.17,0,0.17,5000,186.02,0,12
1062.49,1,0,0,1356.07,0,0,0,6500,3602.7,0.17,12
379.74,1,1348.41,802.2,0,0.67,0.42,0.5,1300,430.74,0,12
1060.35,1,0,0,119.75,0,0,0,1200,263.79,0,12
875.74,1,595.86,311.36,290.52,0.58,0.17,0.5,1000,667.97,0,12
37.31,0.83,363.38,363.38,36.36,0.83,0,0.67,1200,284.09,0,12
750.15,1,1235.39,0,887.6,0.92,0.82,0,2000,2002.43,0.08,12
65.46,1,570.96,570.96,0,1,0,0.83,1000,445.82,0.43,12
239.95,1,0,0,719.01,0,0,0,6000,1015.95,0.08,12
100.12,1,320,320,0,1,0,0.88,1000,161.36,0,12
526.86,0.78,0,0,2359.3,0,0,0,2500,118.04,0,12
209.51,1,0,0,672.24,0,0,0,700,212.75,0,12
3767.23,1,0,0,2830.97,0,0,0,5500,2574.27,0,12
1682.89,1,2799.9,714.33,0,1,0.82,0.75,5000,1222.42,0,12
799.26,1,0,0,1494.88,0,0,0,1400,888.74,0,12
673.98,1,110,110,0,0.17,0,0.17,1000,789.59,0,12
22.37,0.78,502.54,0,0,0.42,0.42,0,450,907.54,0,12
27.54,0.78,578,578,0,0.67,0,0.67,5000,780,0.43,12
1854.66,1,151.69,0,443.39,0.08,0.08,0,2000,496.54,0,12
803.69,1,1690.93,0,0,0.6,0.6,0,1200,1783.4,0,12
795.5,0.91,0,0,2830.97,0,0,0,50,4250.02,0.43,12
89.23,0.78,930,930,0,0.6,0,0.5,1000,1205.16,0.43,12
37.68,1,356.27,354.87,0,0.25,0.17,0.17,6500,96.58,0,12
26.8,1,163.2,163.2,0,0.75,0,0.75,3000,144.28,0,12
561.16,1,0,0,244.5,0,0,0,1500,457,0,12
670.12,1,0,0,2830.97,0,0,0,1200,4250.02,0.43,12
1032.4,1,924.34,386.28,1030.46,0.75,0.25,0.67,1200,2011.28,0,12
488.62,1,0,0,328.29,0,0,0,700,175.3,0,12
2073.61,1,0,0,108.21,0,0,0,8500,3838.19,0,12
621.9,1,573.36,118.36,0,0.25,0.08,0.17,1100,875.9,0,12
69.92,0.78,680,680,0,0.73,0,0.64,3500,668.71,0.43,12
293.98,1,45.65,0,0,0.08,0.08,0,1800,486.06,0,12
1608.49,1,91,45,1756.69,0.5,0.08,0.42,3000,492.93,0,12
3099.55,1,69.8,0,2317.75,0.09,0.09,0,7000,4250.02,0.09,12
2534.99,1,569.2,253.33,2056.89,0.5,0.33,0.25,5000,836.7,0,12
649.57,1,245.77,0,1511.89,0.08,0.08,0,3000,432.97,0,12
75.99,1,986,986,0,1,0,0.8,1000,807.39,0.43,12
452.91,0.78,0,0,1584.26,0,0,0,2500,230.08,0,12
2616.76,1,72.9,72.9,2830.97,0.56,0,0.44,5000,332.35,0,12
1618.39,1,833.36,833.36,0,1,0,1,1500,962.75,0,12
67.59,0.78,619.59,0,0,0.08,0.08,0,4000,997.08,0.09,12
1725.66,1,383.45,383.45,127.67,0.58,0,0.5,1800,956.53,0,12
185.92,0.78,617.98,0,0,0.33,0.33,0,1200,58.47,0,12
0.41,0.78,1187.42,0,0,0.92,0.82,0,6000,1214.03,0,12
187.52,1,0,0,823.17,0,0,0,4500,899.37,0.17,12
47.34,0.91,464.95,330.05,0,0.75,0.17,0.42,1000,424.14,0.43,12
4481.41,1,1385.56,1135.56,1308.52,1,0.17,1,4500,1517.62,0,12
14.37,0.78,294.28,294.28,0,0.33,0,0.25,2500,506.19,0.43,12
48.58,1,673.1,26.49,0,1,0.82,0.08,6000,665.77,0.43,12
27.53,0.91,187.5,187.5,0,0.5,0,0.42,2000,280.02,0.33,12
18.53,1,274.92,274.92,0,1,0,1,1000,253.16,0.43,12
528.02,1,770.05,660.65,286.12,0.92,0.08,0.83,1500,748.2,0,12
51.65,0.78,398.98,398.98,0,0.5,0,0.33,2500,452.35,0.43,12
2.48,0.78,41.2,0,0,0.08,0.08,0,2000,91.09,0,12
4761.19,0.83,2799.9,928.5,2830.97,0.83,0.5,0.5,7500,1266.52,0,12
50.85,0.91,643.6,643.6,0,0.83,0,0.75,1400,440.2,0.33,12
440.34,1,1019.33,839.33,0,1,0.08,1,5000,1697.37,0.09,12
6.1,0.78,134.97,134.97,0,0.25,0,0.25,4000,202.78,0.18,12
177.6,1,2799.9,455.78,832.2,1,0.58,0.75,1500,3344.47,0.43,12
2493.59,1,2799.9,1210.37,0,0.75,0.5,0.67,6500,1231.61,0,12
2620.87,1,450,450,1525.38,0.5,0,0.42,3000,981.48,0,12
916.63,1,155.96,155.96,0,0.33,0,0.33,1200,717.21,0,12
3300.74,1,0,0,2115.78,0,0,0,4000,674.71,0,12
29.6,0.78,144.94,144.94,0,0.33,0,0.25,5000,249.69,0.18,12
1088.51,0.83,84.99,0,1732.03,0.17,0.17,0,2000,82.07,0,12
1893.42,1,650.04,650.04,390.36,1,0,1,2000,775.77,0,12
72.03,0.78,891.28,891.28,0,0.5,0,0.5,10000,4250.02,0.43,12
2684.33,1,1958.59,420.77,0,1,0.17,1,4000,1115.4,0,12
45.66,0.78,77,0,0,0.08,0.08,0,300,569.47,0.17,12
766.81,1,0,0,1095.22,0,0,0,4000,605.02,0,12
1399.6,1,1004.98,530.4,216.03,0.83,0.25,0.75,1800,553.87,0,12
89.57,0.78,990.73,0,0,0.25,0.25,0,4000,2626.23,0.43,12
255.4,0.78,630.03,0,0,0.08,0.08,0,3000,294.19,0,12
1004.26,1,150,150,0,0.33,0,0.33,1000,390.11,0,12
